"","CUSTID","DATE","HOUR","RHUM","TMP","KW"
"409","A02SSH00302","5/19/2003 0:00:00",1,87,56,0.47
"410","A02SSH00302","5/19/2003 0:00:00",2,90,55,0.25
"411","A02SSH00302","5/19/2003 0:00:00",3,90,54,0.4475
"412","A02SSH00302","5/19/2003 0:00:00",4,87,56,0.3
"413","A02SSH00302","5/19/2003 0:00:00",5,90,54,0.435
"414","A02SSH00302","5/19/2003 0:00:00",6,87,56,0.265
"415","A02SSH00302","5/19/2003 0:00:00",7,81,60,0.4
"416","A02SSH00302","5/19/2003 0:00:00",8,73,63,0.335
"417","A02SSH00302","5/19/2003 0:00:00",9,59,69,0.455
"418","A02SSH00302","5/19/2003 0:00:00",10,64,70,2.205
"419","A02SSH00302","5/19/2003 0:00:00",11,59,72,2.425
"420","A02SSH00302","5/19/2003 0:00:00",12,59,73,2.365
"421","A02SSH00302","5/19/2003 0:00:00",13,64,71,2.43
"422","A02SSH00302","5/19/2003 0:00:00",14,66,69,1.92
"423","A02SSH00302","5/19/2003 0:00:00",15,64,70,1.42
"424","A02SSH00302","5/19/2003 0:00:00",16,66,70,0.3475
"425","A02SSH00302","5/19/2003 0:00:00",17,71,68,0.495
"426","A02SSH00302","5/19/2003 0:00:00",18,81,65,0.585
"427","A02SSH00302","5/19/2003 0:00:00",19,84,63,0.32
"428","A02SSH00302","5/19/2003 0:00:00",20,87,62,0.775
"429","A02SSH00302","5/19/2003 0:00:00",21,84,61,1.025
"430","A02SSH00302","5/19/2003 0:00:00",22,84,61,1.25
"431","A02SSH00302","5/19/2003 0:00:00",23,90,60,1.01
"432","A02SSH00302","5/19/2003 0:00:00",24,90,59,0.965
"433","A02SSH00302","5/20/2003 0:00:00",1,87,59,0.31
"434","A02SSH00302","5/20/2003 0:00:00",2,93,58,0.4275
"435","A02SSH00302","5/20/2003 0:00:00",3,93,58,0.3525
"436","A02SSH00302","5/20/2003 0:00:00",4,96,55,0.325
"437","A02SSH00302","5/20/2003 0:00:00",5,100,57,0.465
"438","A02SSH00302","5/20/2003 0:00:00",6,100,57,0.225
"439","A02SSH00302","5/20/2003 0:00:00",7,100,58,0.4625
"440","A02SSH00302","5/20/2003 0:00:00",8,78,65,0.5425
"441","A02SSH00302","5/20/2003 0:00:00",9,66,70,2.28
"442","A02SSH00302","5/20/2003 0:00:00",10,66,72,2.295
"443","A02SSH00302","5/20/2003 0:00:00",11,58,75,2.255
"444","A02SSH00302","5/20/2003 0:00:00",12,58,76,2.775
"445","A02SSH00302","5/20/2003 0:00:00",13,54,77,2.28
"446","A02SSH00302","5/20/2003 0:00:00",14,58,75,2.315
"447","A02SSH00302","5/20/2003 0:00:00",15,57,73,1.59
"448","A02SSH00302","5/20/2003 0:00:00",16,59,72,0.5125
"449","A02SSH00302","5/20/2003 0:00:00",17,61,71,0.53
"450","A02SSH00302","5/20/2003 0:00:00",18,71,69,0.57
"451","A02SSH00302","5/20/2003 0:00:00",19,78,67,0.46
"452","A02SSH00302","5/20/2003 0:00:00",20,93,64,0.64
"453","A02SSH00302","5/20/2003 0:00:00",21,81,64,0.585
"454","A02SSH00302","5/20/2003 0:00:00",22,87,63,0.805
"455","A02SSH00302","5/20/2003 0:00:00",23,87,62,0.67
"456","A02SSH00302","5/20/2003 0:00:00",24,84,62,0.62
"457","A02SSH00302","5/21/2003 0:00:00",1,84,61,0.45
"458","A02SSH00302","5/21/2003 0:00:00",2,87,60,0.3475
"459","A02SSH00302","5/21/2003 0:00:00",3,87,60,0.5
"460","A02SSH00302","5/21/2003 0:00:00",4,93,59,0.225
"461","A02SSH00302","5/21/2003 0:00:00",5,84,59,0.47
"462","A02SSH00302","5/21/2003 0:00:00",6,78,62,0.285
"463","A02SSH00302","5/21/2003 0:00:00",7,63,69,0.405
"464","A02SSH00302","5/21/2003 0:00:00",8,59,73,0.3875
"465","A02SSH00302","5/21/2003 0:00:00",9,49,78,0.27
"466","A02SSH00302","5/21/2003 0:00:00",10,54,78,2.05
"467","A02SSH00302","5/21/2003 0:00:00",11,56,78,2.01
"468","A02SSH00302","5/21/2003 0:00:00",12,56,77,2.15
"469","A02SSH00302","5/21/2003 0:00:00",13,56,78,2.13
"470","A02SSH00302","5/21/2003 0:00:00",14,42,81,1.945
"471","A02SSH00302","5/21/2003 0:00:00",15,44,81,1.445
"472","A02SSH00302","5/21/2003 0:00:00",16,47,78,0.275
"473","A02SSH00302","5/21/2003 0:00:00",17,64,74,0.5425
"474","A02SSH00302","5/21/2003 0:00:00",18,66,73,0.5325
"475","A02SSH00302","5/21/2003 0:00:00",19,81,70,0.575
"476","A02SSH00302","5/21/2003 0:00:00",20,81,68,1.25
"477","A02SSH00302","5/21/2003 0:00:00",21,81,66,0.955
"478","A02SSH00302","5/21/2003 0:00:00",22,78,66,0.63
"479","A02SSH00302","5/21/2003 0:00:00",23,90,64,0.795
"480","A02SSH00302","5/21/2003 0:00:00",24,93,63,0.5025
"481","A02SSH00302","5/22/2003 0:00:00",1,97,61,0.675
"482","A02SSH00302","5/22/2003 0:00:00",2,100,59,0.48
"483","A02SSH00302","5/22/2003 0:00:00",3,100,59,0.665
"484","A02SSH00302","5/22/2003 0:00:00",4,100,59,0.33
"485","A02SSH00302","5/22/2003 0:00:00",5,100,59,0.435
"486","A02SSH00302","5/22/2003 0:00:00",6,100,60,0.3575
"487","A02SSH00302","5/22/2003 0:00:00",7,93,62,0.3475
"488","A02SSH00302","5/22/2003 0:00:00",8,90,64,0.415
"489","A02SSH00302","5/22/2003 0:00:00",9,76,69,0.2975
"490","A02SSH00302","5/22/2003 0:00:00",10,64,74,2.055
"491","A02SSH00302","5/22/2003 0:00:00",11,68,72,2.015
"492","A02SSH00302","5/22/2003 0:00:00",12,71,71,2.175
"493","A02SSH00302","5/22/2003 0:00:00",13,73,69,1.88
"494","A02SSH00302","5/22/2003 0:00:00",14,73,69,2.06
"495","A02SSH00302","5/22/2003 0:00:00",15,71,69,1.265
"496","A02SSH00302","5/22/2003 0:00:00",16,73,68,0.515
"497","A02SSH00302","5/22/2003 0:00:00",17,78,65,0.32
"498","A02SSH00302","5/22/2003 0:00:00",18,84,62,0.57
"499","A02SSH00302","5/22/2003 0:00:00",19,93,59,0.48
"500","A02SSH00302","5/22/2003 0:00:00",20,93,59,0.715
"501","A02SSH00302","5/22/2003 0:00:00",21,87,59,0.855
"502","A02SSH00302","5/22/2003 0:00:00",22,87,59,0.71
"503","A02SSH00302","5/22/2003 0:00:00",23,90,58,0.71
"504","A02SSH00302","5/22/2003 0:00:00",24,93,58,0.755
"505","A02SSH00302","5/23/2003 0:00:00",1,93,58,0.37
"506","A02SSH00302","5/23/2003 0:00:00",2,93,58,0.4775
"507","A02SSH00302","5/23/2003 0:00:00",3,93,58,0.26
"508","A02SSH00302","5/23/2003 0:00:00",4,93,58,0.505
"509","A02SSH00302","5/23/2003 0:00:00",5,93,58,0.285
"510","A02SSH00302","5/23/2003 0:00:00",6,97,58,0.4225
"511","A02SSH00302","5/23/2003 0:00:00",7,93,59,0.33
"512","A02SSH00302","5/23/2003 0:00:00",8,90,60,0.4
"513","A02SSH00302","5/23/2003 0:00:00",9,87,61,0.325
"514","A02SSH00302","5/23/2003 0:00:00",10,84,62,1.92
"515","A02SSH00302","5/23/2003 0:00:00",11,73,65,1.875
"516","A02SSH00302","5/23/2003 0:00:00",12,73,65,2.16
"517","A02SSH00302","5/23/2003 0:00:00",13,70,66,2.02
"518","A02SSH00302","5/23/2003 0:00:00",14,73,65,2.0475
"519","A02SSH00302","5/23/2003 0:00:00",15,73,65,1.21
"520","A02SSH00302","5/23/2003 0:00:00",16,70,65,0.51
"521","A02SSH00302","5/23/2003 0:00:00",17,78,62,0.405
"522","A02SSH00302","5/23/2003 0:00:00",18,84,60,0.65
"523","A02SSH00302","5/23/2003 0:00:00",19,84,60,0.4725
"524","A02SSH00302","5/23/2003 0:00:00",20,87,59,0.895
"525","A02SSH00302","5/23/2003 0:00:00",21,84,59,1.565
"526","A02SSH00302","5/23/2003 0:00:00",22,84,59,1.78
"527","A02SSH00302","5/23/2003 0:00:00",23,84,59,0.95
"528","A02SSH00302","5/23/2003 0:00:00",24,87,58,0.895
"529","A02SSH00302","5/24/2003 0:00:00",1,90,57,0.92
"530","A02SSH00302","5/24/2003 0:00:00",2,87,58,0.695
"531","A02SSH00302","5/24/2003 0:00:00",3,90,57,0.51
"532","A02SSH00302","5/24/2003 0:00:00",4,87,58,0.435
"533","A02SSH00302","5/24/2003 0:00:00",5,84,58,0.3125
"534","A02SSH00302","5/24/2003 0:00:00",6,84,58,0.4175
"535","A02SSH00302","5/24/2003 0:00:00",7,84,58,0.395
"536","A02SSH00302","5/24/2003 0:00:00",8,84,59,0.58
"537","A02SSH00302","5/24/2003 0:00:00",9,81,59,0.65
"538","A02SSH00302","5/24/2003 0:00:00",10,78,59,2.91
"539","A02SSH00302","5/24/2003 0:00:00",11,78,60,3.205
"540","A02SSH00302","5/24/2003 0:00:00",12,72,61,2.3
"541","A02SSH00302","5/24/2003 0:00:00",13,70,62,2.42
"542","A02SSH00302","5/24/2003 0:00:00",14,70,63,2.0775
"543","A02SSH00302","5/24/2003 0:00:00",15,68,64,1.45
"544","A02SSH00302","5/24/2003 0:00:00",16,68,64,0.3075
"545","A02SSH00302","5/24/2003 0:00:00",17,78,61,0.49
"546","A02SSH00302","5/24/2003 0:00:00",18,81,60,0.275
"547","A02SSH00302","5/24/2003 0:00:00",19,84,59,0.61
"548","A02SSH00302","5/24/2003 0:00:00",20,84,59,1.1025
"549","A02SSH00302","5/24/2003 0:00:00",21,81,59,1.3
"550","A02SSH00302","5/24/2003 0:00:00",22,81,59,1.055
"551","A02SSH00302","5/24/2003 0:00:00",23,81,59,0.72
"552","A02SSH00302","5/24/2003 0:00:00",24,81,59,0.635
"553","A02SSH00302","5/25/2003 0:00:00",1,81,59,0.3975
"554","A02SSH00302","5/25/2003 0:00:00",2,84,58,0.5375
"555","A02SSH00302","5/25/2003 0:00:00",3,81,58,0.295
"556","A02SSH00302","5/25/2003 0:00:00",4,78,59,0.52
"557","A02SSH00302","5/25/2003 0:00:00",5,78,59,0.525
"558","A02SSH00302","5/25/2003 0:00:00",6,78,59,0.31
"559","A02SSH00302","5/25/2003 0:00:00",7,75,59,0.44
"560","A02SSH00302","5/25/2003 0:00:00",8,72,60,0.335
"561","A02SSH00302","5/25/2003 0:00:00",9,72,61,0.395
"562","A02SSH00302","5/25/2003 0:00:00",10,70,63,1.835
"563","A02SSH00302","5/25/2003 0:00:00",11,65,65,2.04
"564","A02SSH00302","5/25/2003 0:00:00",12,63,68,2.135
"565","A02SSH00302","5/25/2003 0:00:00",13,66,67,1.795
"566","A02SSH00302","5/25/2003 0:00:00",14,68,66,2.155
"567","A02SSH00302","5/25/2003 0:00:00",15,75,65,1.37
"568","A02SSH00302","5/25/2003 0:00:00",16,75,64,0.695
"569","A02SSH00302","5/25/2003 0:00:00",17,78,63,0.43
"570","A02SSH00302","5/25/2003 0:00:00",18,81,62,0.6075
"571","A02SSH00302","5/25/2003 0:00:00",19,84,62,0.46
"572","A02SSH00302","5/25/2003 0:00:00",20,87,61,0.6575
"573","A02SSH00302","5/25/2003 0:00:00",21,84,61,0.67
"574","A02SSH00302","5/25/2003 0:00:00",22,87,60,0.695
"575","A02SSH00302","5/25/2003 0:00:00",23,87,60,0.605
"576","A02SSH00302","5/25/2003 0:00:00",24,87,60,0.62
"577","A02SSH00302","5/26/2003 0:00:00",1,87,60,0.265
"578","A02SSH00302","5/26/2003 0:00:00",2,87,60,0.4475
"579","A02SSH00302","5/26/2003 0:00:00",3,93,59,0.395
"580","A02SSH00302","5/26/2003 0:00:00",4,93,59,0.485
"581","A02SSH00302","5/26/2003 0:00:00",5,87,60,0.425
"582","A02SSH00302","5/26/2003 0:00:00",6,84,61,0.47
"583","A02SSH00302","5/26/2003 0:00:00",7,84,61,0.3775
"584","A02SSH00302","5/26/2003 0:00:00",8,87,61,0.3375
"585","A02SSH00302","5/26/2003 0:00:00",9,84,62,0.45
"586","A02SSH00302","5/26/2003 0:00:00",10,75,65,1.76
"587","A02SSH00302","5/26/2003 0:00:00",11,71,68,2.0325
"588","A02SSH00302","5/26/2003 0:00:00",12,68,69,2.205
"589","A02SSH00302","5/26/2003 0:00:00",13,68,69,1.94
"590","A02SSH00302","5/26/2003 0:00:00",14,71,69,2.36
"591","A02SSH00302","5/26/2003 0:00:00",15,68,69,1.55
"592","A02SSH00302","5/26/2003 0:00:00",16,73,67,0.415
"593","A02SSH00302","5/26/2003 0:00:00",17,81,64,0.53
"594","A02SSH00302","5/26/2003 0:00:00",18,81,64,0.26
"595","A02SSH00302","5/26/2003 0:00:00",19,87,62,0.5125
"596","A02SSH00302","5/26/2003 0:00:00",20,90,61,0.475
"597","A02SSH00302","5/26/2003 0:00:00",21,90,60,0.88
"598","A02SSH00302","5/26/2003 0:00:00",22,93,60,0.955
"599","A02SSH00302","5/26/2003 0:00:00",23,90,61,1.04
"600","A02SSH00302","5/26/2003 0:00:00",24,93,60,1.045
"601","A02SSH00302","5/27/2003 0:00:00",1,93,60,0.68
"602","A02SSH00302","5/27/2003 0:00:00",2,93,60,0.4725
"603","A02SSH00302","5/27/2003 0:00:00",3,90,60,0.265
"604","A02SSH00302","5/27/2003 0:00:00",4,93,60,0.435
"605","A02SSH00302","5/27/2003 0:00:00",5,93,60,0.3375
"606","A02SSH00302","5/27/2003 0:00:00",6,90,60,0.3625
"607","A02SSH00302","5/27/2003 0:00:00",7,81,63,0.345
"608","A02SSH00302","5/27/2003 0:00:00",8,78,65,0.3925
"609","A02SSH00302","5/27/2003 0:00:00",9,76,67,0.35
"610","A02SSH00302","5/27/2003 0:00:00",10,68,71,1.8775
"611","A02SSH00302","5/27/2003 0:00:00",11,68,72,2.195
"612","A02SSH00302","5/27/2003 0:00:00",12,73,69,2.115
"613","A02SSH00302","5/27/2003 0:00:00",13,71,70,2.25
"614","A02SSH00302","5/27/2003 0:00:00",14,71,70,2.365
"615","A02SSH00302","5/27/2003 0:00:00",15,66,72,1.315
"616","A02SSH00302","5/27/2003 0:00:00",16,60,75,1.03
"617","A02SSH00302","5/27/2003 0:00:00",17,68,71,1.19
"618","A02SSH00302","5/27/2003 0:00:00",18,73,69,0.66
"619","A02SSH00302","5/27/2003 0:00:00",19,84,64,1.035
"620","A02SSH00302","5/27/2003 0:00:00",20,90,62,0.775
"621","A02SSH00302","5/27/2003 0:00:00",21,84,62,1.465
"622","A02SSH00302","5/27/2003 0:00:00",22,90,61,0.88
"623","A02SSH00302","5/27/2003 0:00:00",23,87,61,1.04
"624","A02SSH00302","5/27/2003 0:00:00",24,87,61,0.67
"625","A02SSH00302","5/28/2003 0:00:00",1,90,60,0.5075
"626","A02SSH00302","5/28/2003 0:00:00",2,84,62,0.3525
"627","A02SSH00302","5/28/2003 0:00:00",3,90,60,0.4075
"628","A02SSH00302","5/28/2003 0:00:00",4,90,60,0.34
"629","A02SSH00302","5/28/2003 0:00:00",5,90,60,0.395
"630","A02SSH00302","5/28/2003 0:00:00",6,84,63,0.3125
"631","A02SSH00302","5/28/2003 0:00:00",7,73,68,0.405
"632","A02SSH00302","5/28/2003 0:00:00",8,62,75,0.3225
"633","A02SSH00302","5/28/2003 0:00:00",9,49,81,0.45
"634","A02SSH00302","5/28/2003 0:00:00",10,64,74,1.76
"635","A02SSH00302","5/28/2003 0:00:00",11,60,77,2.145
"636","A02SSH00302","5/28/2003 0:00:00",12,69,73,1.95
"637","A02SSH00302","5/28/2003 0:00:00",13,69,73,2.29
"638","A02SSH00302","5/28/2003 0:00:00",14,81,68,2.585
"639","A02SSH00302","5/28/2003 0:00:00",15,84,67,1.84
"640","A02SSH00302","5/28/2003 0:00:00",16,76,70,2.675
"641","A02SSH00302","5/28/2003 0:00:00",17,71,72,1.65
"642","A02SSH00302","5/28/2003 0:00:00",18,66,74,1.08
"643","A02SSH00302","5/28/2003 0:00:00",19,90,66,0.835
"644","A02SSH00302","5/28/2003 0:00:00",20,97,63,0.945
"645","A02SSH00302","5/28/2003 0:00:00",21,97,62,1
"646","A02SSH00302","5/28/2003 0:00:00",22,100,61,1.1525
"647","A02SSH00302","5/28/2003 0:00:00",23,97,62,0.84
"648","A02SSH00302","5/28/2003 0:00:00",24,97,62,0.815
"649","A02SSH00302","5/29/2003 0:00:00",1,100,60,0.56
"650","A02SSH00302","5/29/2003 0:00:00",2,100,60,0.46
"651","A02SSH00302","5/29/2003 0:00:00",3,100,59,0.3975
"652","A02SSH00302","5/29/2003 0:00:00",4,100,59,0.4075
"653","A02SSH00302","5/29/2003 0:00:00",5,100,58,0.3575
"654","A02SSH00302","5/29/2003 0:00:00",6,100,59,0.4025
"655","A02SSH00302","5/29/2003 0:00:00",7,100,59,0.35
"656","A02SSH00302","5/29/2003 0:00:00",8,100,59,0.42
"657","A02SSH00302","5/29/2003 0:00:00",9,100,59,0.365
"658","A02SSH00302","5/29/2003 0:00:00",10,93,61,1.87
"659","A02SSH00302","5/29/2003 0:00:00",11,84,63,1.95
"660","A02SSH00302","5/29/2003 0:00:00",12,78,66,2.215
"661","A02SSH00302","5/29/2003 0:00:00",13,81,66,2.1225
"662","A02SSH00302","5/29/2003 0:00:00",14,73,68,2.025
"663","A02SSH00302","5/29/2003 0:00:00",15,73,68,1.945
"664","A02SSH00302","5/29/2003 0:00:00",16,78,66,1.245
"665","A02SSH00302","5/29/2003 0:00:00",17,87,63,0.855
"666","A02SSH00302","5/29/2003 0:00:00",18,90,61,1.29
"667","A02SSH00302","5/29/2003 0:00:00",19,90,61,2.0525
"668","A02SSH00302","5/29/2003 0:00:00",20,90,61,0.9
"669","A02SSH00302","5/29/2003 0:00:00",21,87,61,0.89
"670","A02SSH00302","5/29/2003 0:00:00",22,90,61,1.105
"671","A02SSH00302","5/29/2003 0:00:00",23,90,61,1.115
"672","A02SSH00302","5/29/2003 0:00:00",24,90,61,0.585
"673","A02SSH00302","5/30/2003 0:00:00",1,90,61,0.555
"674","A02SSH00302","5/30/2003 0:00:00",2,90,61,0.34
"675","A02SSH00302","5/30/2003 0:00:00",3,90,61,0.4225
"676","A02SSH00302","5/30/2003 0:00:00",4,90,61,0.31
"677","A02SSH00302","5/30/2003 0:00:00",5,90,61,0.37
"678","A02SSH00302","5/30/2003 0:00:00",6,90,61,0.4975
"679","A02SSH00302","5/30/2003 0:00:00",7,90,61,0.3
"680","A02SSH00302","5/30/2003 0:00:00",8,87,63,0.4675
"681","A02SSH00302","5/30/2003 0:00:00",9,78,66,0.29
"682","A02SSH00302","5/30/2003 0:00:00",10,76,67,1.99
"683","A02SSH00302","5/30/2003 0:00:00",11,73,68,2.71
"684","A02SSH00302","5/30/2003 0:00:00",12,73,68,2.21
"685","A02SSH00302","5/30/2003 0:00:00",13,71,68,2.185
"686","A02SSH00302","5/30/2003 0:00:00",14,71,69,2.67
"687","A02SSH00302","5/30/2003 0:00:00",15,68,69,1.65
"688","A02SSH00302","5/30/2003 0:00:00",16,71,68,0.645
"689","A02SSH00302","5/30/2003 0:00:00",17,76,66,0.67
"690","A02SSH00302","5/30/2003 0:00:00",18,84,63,0.435
"691","A02SSH00302","5/30/2003 0:00:00",19,87,61,1.115
"692","A02SSH00302","5/30/2003 0:00:00",20,87,61,0.365
"693","A02SSH00302","5/30/2003 0:00:00",21,84,61,0.705
"694","A02SSH00302","5/30/2003 0:00:00",22,84,61,1.235
"695","A02SSH00302","5/30/2003 0:00:00",23,84,61,0.775
"696","A02SSH00302","5/30/2003 0:00:00",24,84,61,0.675
"697","A02SSH00302","5/31/2003 0:00:00",1,90,60,0.42
"698","A02SSH00302","5/31/2003 0:00:00",2,87,61,0.515
"699","A02SSH00302","5/31/2003 0:00:00",3,90,60,0.295
"700","A02SSH00302","5/31/2003 0:00:00",4,90,60,0.4575
"701","A02SSH00302","5/31/2003 0:00:00",5,90,60,0.335
"702","A02SSH00302","5/31/2003 0:00:00",6,87,61,0.425
"703","A02SSH00302","5/31/2003 0:00:00",7,87,61,0.33
"704","A02SSH00302","5/31/2003 0:00:00",8,87,61,0.3825
"705","A02SSH00302","5/31/2003 0:00:00",9,84,63,0.42
"706","A02SSH00302","5/31/2003 0:00:00",10,78,65,1.935
"707","A02SSH00302","5/31/2003 0:00:00",11,75,65,1.975
"708","A02SSH00302","5/31/2003 0:00:00",12,70,67,2.215
"709","A02SSH00302","5/31/2003 0:00:00",13,70,67,2.17
"710","A02SSH00302","5/31/2003 0:00:00",14,68,68,2.695
"711","A02SSH00302","5/31/2003 0:00:00",15,68,68,1.615
"712","A02SSH00302","5/31/2003 0:00:00",16,73,66,0.57
"713","A02SSH00302","5/31/2003 0:00:00",17,78,63,0.545
"714","A02SSH00302","5/31/2003 0:00:00",18,84,61,0.695
"715","A02SSH00302","5/31/2003 0:00:00",19,84,61,0.5825
"716","A02SSH00302","5/31/2003 0:00:00",20,84,61,0.695
"717","A02SSH00302","5/31/2003 0:00:00",21,87,60,0.725
"718","A02SSH00302","5/31/2003 0:00:00",22,87,60,0.755
"719","A02SSH00302","5/31/2003 0:00:00",23,87,60,0.66
"720","A02SSH00302","5/31/2003 0:00:00",24,87,60,0.63
"721","A02SSH00302","6/1/2003 0:00:00",1,87,60,0.525
"722","A02SSH00302","6/1/2003 0:00:00",2,90,60,0.39
"723","A02SSH00302","6/1/2003 0:00:00",3,90,60,0.435
"724","A02SSH00302","6/1/2003 0:00:00",4,93,59,0.34
"725","A02SSH00302","6/1/2003 0:00:00",5,90,60,0.44
"726","A02SSH00302","6/1/2003 0:00:00",6,93,59,0.36
"727","A02SSH00302","6/1/2003 0:00:00",7,93,59,0.38
"728","A02SSH00302","6/1/2003 0:00:00",8,90,60,0.46
"729","A02SSH00302","6/1/2003 0:00:00",9,87,61,0.295
"730","A02SSH00302","6/1/2003 0:00:00",10,81,63,1.92
"731","A02SSH00302","6/1/2003 0:00:00",11,76,66,1.935
"732","A02SSH00302","6/1/2003 0:00:00",12,71,68,2.065
"733","A02SSH00302","6/1/2003 0:00:00",13,68,69,1.955
"734","A02SSH00302","6/1/2003 0:00:00",14,71,68,2.09
"735","A02SSH00302","6/1/2003 0:00:00",15,73,67,1.49
"736","A02SSH00302","6/1/2003 0:00:00",16,73,66,0.39
"737","A02SSH00302","6/1/2003 0:00:00",17,75,65,0.51
"738","A02SSH00302","6/1/2003 0:00:00",18,84,62,0.41
"739","A02SSH00302","6/1/2003 0:00:00",19,87,61,0.47
"740","A02SSH00302","6/1/2003 0:00:00",20,90,60,0.4125
"741","A02SSH00302","6/1/2003 0:00:00",21,87,60,0.695
"742","A02SSH00302","6/1/2003 0:00:00",22,87,60,0.725
"743","A02SSH00302","6/1/2003 0:00:00",23,87,60,0.745
"744","A02SSH00302","6/1/2003 0:00:00",24,87,59,0.655
"745","A02SSH00302","6/2/2003 0:00:00",1,90,59,0.375
"746","A02SSH00302","6/2/2003 0:00:00",2,90,59,0.36
"747","A02SSH00302","6/2/2003 0:00:00",3,90,59,0.4125
"748","A02SSH00302","6/2/2003 0:00:00",4,90,59,0.29
"749","A02SSH00302","6/2/2003 0:00:00",5,90,59,0.61
"750","A02SSH00302","6/2/2003 0:00:00",6,93,59,0.505
"751","A02SSH00302","6/2/2003 0:00:00",7,87,60,0.25
"752","A02SSH00302","6/2/2003 0:00:00",8,90,60,0.4625
"753","A02SSH00302","6/2/2003 0:00:00",9,87,61,0.34
"754","A02SSH00302","6/2/2003 0:00:00",10,87,61,1.8775
"755","A02SSH00302","6/2/2003 0:00:00",11,90,61,2.075
"756","A02SSH00302","6/2/2003 0:00:00",12,84,62,2.065
"757","A02SSH00302","6/2/2003 0:00:00",13,75,65,3.6025
"758","A02SSH00302","6/2/2003 0:00:00",14,78,64,2.205
"759","A02SSH00302","6/2/2003 0:00:00",15,75,65,1.6125
"760","A02SSH00302","6/2/2003 0:00:00",16,81,63,0.685
"761","A02SSH00302","6/2/2003 0:00:00",17,84,62,0.7525
"762","A02SSH00302","6/2/2003 0:00:00",18,90,61,1.025
"763","A02SSH00302","6/2/2003 0:00:00",19,93,60,1.055
"764","A02SSH00302","6/2/2003 0:00:00",20,93,59,2.22
"765","A02SSH00302","6/2/2003 0:00:00",21,93,59,0.765
"766","A02SSH00302","6/2/2003 0:00:00",22,93,59,0.875
"767","A02SSH00302","6/2/2003 0:00:00",23,93,59,0.9
"768","A02SSH00302","6/2/2003 0:00:00",24,90,60,0.74
"769","A02SSH00302","6/3/2003 0:00:00",1,93,59,0.5425
"770","A02SSH00302","6/3/2003 0:00:00",2,93,59,0.625
"771","A02SSH00302","6/3/2003 0:00:00",3,93,59,0.3075
"772","A02SSH00302","6/3/2003 0:00:00",4,97,59,0.4675
"773","A02SSH00302","6/3/2003 0:00:00",5,97,59,0.43
"774","A02SSH00302","6/3/2003 0:00:00",6,93,59,0.3825
"775","A02SSH00302","6/3/2003 0:00:00",7,93,59,0.39
"776","A02SSH00302","6/3/2003 0:00:00",8,100,59,0.55
"777","A02SSH00302","6/3/2003 0:00:00",9,97,59,0.39
"778","A02SSH00302","6/3/2003 0:00:00",10,97,59,1.905
"779","A02SSH00302","6/3/2003 0:00:00",11,90,60,2.23
"780","A02SSH00302","6/3/2003 0:00:00",12,84,62,2.445
"781","A02SSH00302","6/3/2003 0:00:00",13,78,63,1.98
"782","A02SSH00302","6/3/2003 0:00:00",14,78,63,1.96
"783","A02SSH00302","6/3/2003 0:00:00",15,75,64,1.445
"784","A02SSH00302","6/3/2003 0:00:00",16,75,64,0.375
"785","A02SSH00302","6/3/2003 0:00:00",17,78,63,0.3925
"786","A02SSH00302","6/3/2003 0:00:00",18,81,62,0.72
"787","A02SSH00302","6/3/2003 0:00:00",19,81,62,0.83
"788","A02SSH00302","6/3/2003 0:00:00",20,81,62,0.89
"789","A02SSH00302","6/3/2003 0:00:00",21,84,61,0.845
"790","A02SSH00302","6/3/2003 0:00:00",22,84,61,1.8
"791","A02SSH00302","6/3/2003 0:00:00",23,87,60,1.555
"792","A02SSH00302","6/3/2003 0:00:00",24,87,60,0.43
"793","A02SSH00302","6/4/2003 0:00:00",1,87,60,0.4125
"794","A02SSH00302","6/4/2003 0:00:00",2,93,59,0.365
"795","A02SSH00302","6/4/2003 0:00:00",3,93,59,0.44
"796","A02SSH00302","6/4/2003 0:00:00",4,97,59,0.32
"797","A02SSH00302","6/4/2003 0:00:00",5,100,58,0.45
"798","A02SSH00302","6/4/2003 0:00:00",6,93,59,0.285
"799","A02SSH00302","6/4/2003 0:00:00",7,90,59,0.4575
"800","A02SSH00302","6/4/2003 0:00:00",8,84,61,0.355
"801","A02SSH00302","6/4/2003 0:00:00",9,81,62,0.42
"802","A02SSH00302","6/4/2003 0:00:00",10,73,65,1.84
"803","A02SSH00302","6/4/2003 0:00:00",11,68,67,2.3375
"804","A02SSH00302","6/4/2003 0:00:00",12,63,69,2.005
"805","A02SSH00302","6/4/2003 0:00:00",13,63,69,2.19
"806","A02SSH00302","6/4/2003 0:00:00",14,63,69,2.175
"807","A02SSH00302","6/4/2003 0:00:00",15,63,69,1.23
"808","A02SSH00302","6/4/2003 0:00:00",16,66,67,0.5075
"809","A02SSH00302","6/4/2003 0:00:00",17,73,64,0.255
"810","A02SSH00302","6/4/2003 0:00:00",18,75,63,0.505
"811","A02SSH00302","6/4/2003 0:00:00",19,78,62,0.3025
"812","A02SSH00302","6/4/2003 0:00:00",20,78,62,0.445
"813","A02SSH00302","6/4/2003 0:00:00",21,78,62,0.87
"814","A02SSH00302","6/4/2003 0:00:00",22,78,62,0.905
"815","A02SSH00302","6/4/2003 0:00:00",23,78,62,0.805
"816","A02SSH00302","6/4/2003 0:00:00",24,78,62,0.455
